event	test	log_line	category	boundary_path	location	observation
FAIL	seon.cluster.boot-test/incremental-source-refresh-preserves-agreement-across-real-edits	9590	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	boot_test.clj:1368	"(str/includes? (db/q (quote [:find ?source . :where [?function :seon.fn/sym ""sample.b/value""] [?function :seon.fn/source ?source]]) db) ""[] 20"")"
ERROR	seon.cluster.boot-test/partial-clusters-refuse-and-fresh-clusters-are-current	10023	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	test_support.clj:331	clojure.lang.ExceptionInfo: Fixture write was refused at the write: Program deletion leaves surviving referrers. Repair or retract every named referrer in the same transaction.
ERROR	seon.cluster.message-test/a-two-agent-ping-pong-cannot-run-forever	10433	outside-step-1 observed boundary; cause unproved	src/seon/cluster/message.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.cluster.message/delivery refused return value at [:seon.error/values 0 :seon.error/at]: expected the required key :seon.error/at with a value satisfying should be an inst, got a map missing :seon.error/at. Fix: Supply :seon.error/at with a value satisfying should be an inst. Contract: :seon.message/delivery. Called from seon.cluster.message-test (message_test.clj:283).
ERROR	seon.cluster.message-test/blank-and-unknown-are-values-not-throws-test	10472	outside-step-1 observed boundary; cause unproved	src/seon/cluster/message.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.cluster.message/inbound-tx refused return value at []: expected a collection member satisfying a map, got a collection member that is a vector. Fix: Supply a map at []. Contract: :seon.message/inbound. Called from seon.cluster.message-test (message_test.clj:833).
FAIL	seon.cluster.message-test/generated-message-histories-preserve-identity-fanout-and-depth	10511	outside-step-1 observed boundary; cause unproved	test/seon/cluster/message_test.clj	test_support.clj:935	passed?
ERROR	seon.cluster.message-test/message-terminal-formatter-preserves-database-errors	10691	outside-step-1 observed boundary; cause unproved	src/seon/cluster/message.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.cluster.message/format-ai refused return value at []: expected nil, got a map. Fix: Supply nil at []. Called from seon.cluster.message-test (message_test.clj:190).
ERROR	seon.cluster.problem-routing-test/an-author-owned-red-form-remains-unsettled-without-self-assignment	10737	stale fixture declaration	src/seon/db.clj	test_support.clj:331	"clojure.lang.ExceptionInfo: Fixture write was refused at the write: seon.db/transact! refused transaction data at [0 :seon.error/kind]: expected an installed attribute, got an undeclared attribute :seon.error/kind. Fix: Use a declared attribute from the entity's schema. Offending row 0: {:seon.cluster.eval/error ""self-owned red"", :seon.cluster.eval/source ""(form-0)"", :seon.problems/id ""problem-0"", :seon.cluster.eval/id ""form-0"", :seon.cluster.eval/run [:seon.turn/id ""settlement-run""], :seon.cluster.eval/ordinal 0, :seon.eval/shown ""#:seon.error{:kind :probe/self-owned-red}"", :seon.cluster.eval"
ERROR	seon.cluster.problem-routing-test/parse-time-owner-wins-and-absence-falls-back-to-the-author	10778	outside-step-1 observed boundary; cause unproved	src/seon/problems.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.problems/form-problem refused return value at [:seon.error/at]: expected the required key :seon.error/at with a value satisfying should be an inst, got a map missing :seon.error/at. Fix: Supply :seon.error/at with a value satisfying should be an inst. Called from seon.cluster.problem-routing-test (problem_routing_test.clj:112).
ERROR	seon.cluster.problem-routing-test/stored-evaluations-derive-routing-and-settlement	10817	stale fixture declaration	src/seon/db.clj	test_support.clj:331	"clojure.lang.ExceptionInfo: Fixture write was refused at the write: seon.db/transact! refused transaction data at [2 :seon.error/kind]: expected an installed attribute, got an undeclared attribute :seon.error/kind. Fix: Use a declared attribute from the entity's schema. Offending row 2: {:seon.cluster.eval/error ""red 3"", :seon.cluster.eval/source ""(form-3)"", :seon.problems/id ""problem-3"", :seon.cluster.eval/id ""form-3"", :seon.cluster.eval/ns [:seon.ns/name my.gen.alpha], :seon.cluster.eval/run [:seon.turn/id ""settlement-run""], :seon.cluster.eval/ordinal 3, :seon.eval/shown ""#:seon.error{:kind "
ERROR	seon.cluster.store-test/branch-connections-inherit-the-root-history-representation	10871	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/history refused return value at []: expected must be an immutable Datahike database value, got a map. Fix: must be an immutable Datahike database value Called from seon.cluster.store-test (store_test.clj:285).
ERROR	seon.cluster.store-test/history-policy-is-creation-fixed-and-reopens-from-the-branch-record	10926	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/history refused return value at []: expected must be an immutable Datahike database value, got a map. Fix: must be an immutable Datahike database value Called from seon.cluster.store-test (store_test.clj:223).
ERROR	seon.cluster.store-test/transact-normalizes-only-jdk-integers	10987	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/transact-call refused return value at [:db-before]: expected the required key :db-before with must be an immutable Datahike database value, got a map missing :db-before. Fix: Supply :db-before with must be an immutable Datahike database value. Called from seon.db (db.clj:4457).
FAIL	seon.turn-test/a-refused-generated-form-records-its-refusal	11034	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:236	"(str/includes? (str (:seon.eval/shown settled)) ""generated-read-depends-on-turns"")"
ERROR	seon.turn-test/a-refused-turn-write-is-bounded-and-commits-exactly-one-fault	11043	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/transact-call refused return value at [:db-before]: expected the required key :db-before with must be an immutable Datahike database value, got a map missing :db-before. Fix: Supply :db-before with must be an immutable Datahike database value. Called from seon.db (db.clj:4457).
ERROR	seon.turn-test/a-terminal-refusal-settles-when-its-run-has-vanished	11082	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/settle! refused argument 0 (0-based) at [:seon.sci.eval/evaluation]: expected the required key :seon.sci.eval/evaluation with a map, got a map missing :seon.sci.eval/evaluation. Fix: Supply :seon.sci.eval/evaluation with a map. Contract: :seon.turn.loop/settle-request. Called from seon.turn-test (turn_test.clj:331).
ERROR	seon.turn-test/a-wake-meeting-an-open-turn-releases-without-a-fault	11121	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/system-turn refused return value at [:seon.render.walk/units]: expected a vector, got nil. Fix: Supply a vector at [:seon.render.walk/units]. Called from seon.turn (turn.clj:4105).
FAIL	seon.turn-test/compaction-refuses-an-open-turn-at-the-writer	11247	stale retired-field expectation	test/seon/turn_test.clj	turn_test.clj:258	(some? (:seon.error/kind result))
FAIL	seon.turn-test/fault-unit-lists-agent-faults-newest-first-with-run-links	11256	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:2125	"(= [:h2 ""Faults (2)""] (nth rendered 2))"
FAIL	seon.turn-test/fault-unit-lists-agent-faults-newest-first-with-run-links	11260	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:2126	"(= [""newer fault"" ""older fault""] (mapv (fn* [p1__150656#] (some #{""newer fault"" ""older fault""} (tree-seq coll? seq p1__150656#))) (subvec rendered 3)))"
ERROR	seon.turn-test/fault-unit-lists-agent-faults-newest-first-with-run-links	11264	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	PersistentVector.java:162	java.lang.IndexOutOfBoundsException: 
FAIL	seon.turn-test/generated-read-evidence-rejects-turn-activity	11302	stale retired-field expectation	test/seon/turn_test.clj	turn_test.clj:162	(= :seon.turn/generated-read-depends-on-turns (:seon.error/kind fault))
FAIL	seon.turn-test/generated-read-evidence-rejects-turn-activity	11307	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:164	(= source (get-in fault [:seon.error/data :seon.error/diagnostic-offending]))
FAIL	seon.turn-test/generated-read-evidence-rejects-turn-activity	11311	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:165	(= #{:seon.turn/id} (get-in fault [:seon.error/data :seon.error/diagnostic-evidence :datahike.read/attributes]))
FAIL	seon.turn-test/generated-system-runs-grow-only-after-their-settled-prefix	11318	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:1176	"(= :seon.turn/generated-prefix-unsettled (:seon.turn/rule (transact-or-refusal connection (turn/append-generated-tx {:seon.cluster.eval/at t0, :seon.cluster.eval/ordinal 1, :seon.cluster.eval/source ""(dir 'my.turn)"", :seon.db.process/id ""generated-process"", :seon.ns/name (quote my.agents.generated), :seon.turn/id ""generated-run""}))))"
FAIL	seon.turn-test/receipt-transitions-preserve-one-terminal-outcome	11340	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:1529	(= :seon.turn/run-closed (:seon.turn/rule (transact-or-refusal connection (start-tx start))))
ERROR	seon.turn-test/run-derives-its-opening-database-and-starting-namespace	11400	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/opening-db refused return value at []: expected must be an immutable Datahike database value, got a map. Fix: must be an immutable Datahike database value Called from seon.turn-test (turn_test.clj:1253).
FAIL	seon.turn-test/settlement-refuses-a-divergent-program-change-since-opening	11445	outside-step-1 observed boundary; cause unproved	test/seon/turn_test.clj	turn_test.clj:1600	(= :seon.turn/program-row-changed-after-open (:seon.turn/rule (settle! run-b 1 #:seon.program{:row (function-row 2)})))
ERROR	seon.turn-test/system-run-refuses-a-concurrent-namespace-reassignment	11455	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/transact-call refused return value at [:db-before]: expected the required key :db-before with must be an immutable Datahike database value, got a map missing :db-before. Fix: Supply :db-before with must be an immutable Datahike database value. Called from seon.db (db.clj:4457).
ERROR	seon.turn-test/virtual-turns-use-the-proc-and-compaction-is-agent-scoped	11790	outside-step-1 observed boundary; cause unproved	src/seon/error.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.error/diagnostic refused observation at [:seon.error/at]: expected the required key :seon.error/at with a value satisfying should be an inst, got a map missing :seon.error/at. Fix: Supply :seon.error/at with a value satisfying should be an inst. Called from seon.eval (eval.clj:35).
ERROR	seon.turn-test/virtual-turns-use-the-proc-and-compaction-is-agent-scoped	11827	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/system-turn refused return value at [:seon.render.walk/units]: expected a vector, got nil. Fix: Supply a vector at [:seon.render.walk/units]. Called from seon.turn-test (turn_test.clj:621).
ERROR	seon.turn-work-test/only-a-turn-whose-reply-came-from-a-model-attempt-answers	11882	stale fixture declaration	src/seon/db.clj	test_support.clj:331	"clojure.lang.ExceptionInfo: Fixture write was refused at the write: seon.db/transact! refused transaction data at [0 :seon.error/kind]: expected an installed attribute, got an undeclared attribute :seon.error/kind. Fix: Use a declared attribute from the entity's schema. Offending row 0: #:seon.error{:id ""provider-failure"", :kind :seon.ai/no-credential, :message ""no credential""}."
ERROR	seon.test.accretion-test/a-gate-test-runs-with-its-authors-cluster-custody	12005	outside-step-1 observed boundary; cause unproved	test/seon/test/accretion_test.clj	accretion_test.clj:18	clojure.lang.ExceptionInfo: Auto-check fixture admission failed.
ERROR	seon.test.accretion-test/auto-check-is-seeded-shrunk-and-derived-pure	12044	outside-step-1 observed boundary; cause unproved	test/seon/test/accretion_test.clj	accretion_test.clj:18	clojure.lang.ExceptionInfo: Auto-check fixture admission failed.
ERROR	seon.test.accretion-test/candidate-tests-run-on-a-copy-on-write-turn-fork	12083	outside-step-1 observed boundary; cause unproved	test/seon/test/accretion_test.clj	accretion_test.clj:18	clojure.lang.ExceptionInfo: Auto-check fixture admission failed.
ERROR	seon.test.accretion-test/one-gate-set-query-includes-edges-subjects-and-pending-tests	12124	outside-step-1 observed boundary; cause unproved	test/seon/test/accretion_test.clj	accretion_test.clj:18	clojure.lang.ExceptionInfo: Auto-check fixture admission failed.
ERROR	seon.test.accretion-test/refused-install-feedback-is-complete-grouped-and-renderable	12165	stale fixture declaration	src/seon/test/accretion.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.test.accretion/gate-report refused argument 0 (0-based) at [:seon.fn/sym]: expected a namespaced symbol, got a string. Fix: Supply a namespaced symbol at [:seon.fn/sym]. Contract: :seon.test.accretion/gate-report-request. Called from seon.test.accretion-test (accretion_test.clj:31).
ERROR	seon.turn-loop-test/a-boot-built-database-takes-every-row-the-turn-writes	12217	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/transact-call refused return value at [:db-before]: expected the required key :db-before with must be an immutable Datahike database value, got a map missing :db-before. Fix: Supply :db-before with must be an immutable Datahike database value. Called from seon.db (db.clj:4457).
ERROR	seon.turn-loop-test/a-clean-last-form-without-a-disposition-is-loud-terminal-evidence	12257	outside-step-1 observed boundary; cause unproved	src/seon/eval/drive.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.eval.drive/run-receipts refused return value at [0 :seon.error/at]: expected the required key :seon.error/at with a value satisfying should be an inst, got a map missing :seon.error/at. Fix: Supply :seon.error/at with a value satisfying should be an inst. Called from seon.eval.drive (drive.clj:245).
FAIL	seon.turn-loop-test/a-refused-phase-escalates-once-per-signature-and-never-to-itself	12302	outside-step-1 observed boundary; cause unproved	test/seon/turn_loop_test.clj	turn_loop_test.clj:989	"(= [[] [] [""supervisor""] [] [] []] (mapv (fn [_] (refuse-phase! connection ""supervisor"" ""worker"")) (range 6)))"
ERROR	seon.turn-loop-test/a-refused-terminal-commit-still-closes-the-run	12311	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/settle! refused return value at [:seon.turn.loop/settled]: expected the required key :seon.turn.loop/settled with nil or a map or a map, got a map missing :seon.turn.loop/settled. Fix: Supply :seon.turn.loop/settled with nil or a map or a map. Contract: :seon.turn.loop/settlement. Called from seon.turn-loop-test (turn_loop_test.clj:1511).
ERROR	seon.turn-loop-test/install-gate-failure-settles-the-started-receipt-as-a-failure	12368	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/settle! refused argument 0 (0-based) at [:seon.sci.eval/evaluation]: expected the required key :seon.sci.eval/evaluation with a map, got a map missing :seon.sci.eval/evaluation. Fix: Supply :seon.sci.eval/evaluation with a map. Contract: :seon.turn.loop/settle-request. Called from seon.turn-loop-test (turn_loop_test.clj:1388).
ERROR	seon.turn-loop-test/prompt-and-call-resolve-once-record-settings-and-see-next-turn-config	12411	outside-step-1 observed boundary; cause unproved	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/system-turn refused return value at [:seon.render.walk/units]: expected a vector, got nil. Fix: Supply a vector at [:seon.render.walk/units]. Called from seon.turn-loop-test (turn_loop_test.clj:834).
ERROR	seon.turn-loop-test/refused-generated-opening-captures-evidence-before-close	12454	outside-step-1 observed boundary; cause unproved	src/seon/context.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.context/capture-tx refused request at [:seon.cluster.prompt/rendered-context]: expected the required key :seon.cluster.prompt/rendered-context with a map, got a map missing :seon.cluster.prompt/rendered-context. Fix: Supply :seon.cluster.prompt/rendered-context with a map. Contract: :seon.context/capture-request. Called from seon.turn (turn.clj:4330).
FAIL	seon.schedule-test/firing-requires-the-callers-cluster-execution-context	12509	stale retired-field expectation	test/seon/schedule_test.clj	schedule_test.clj:26	(= :seon.instrument/contract-violated (:seon.error/kind refusal))
FAIL	seon.schedule-test/firing-requires-the-callers-cluster-execution-context	12513	stale retired-field expectation	test/seon/schedule_test.clj	schedule_test.clj:27	(= (quote seon.schedule/fire-due!) (:seon.instrument/contract-violated refusal))
FAIL	seon.schedule-test/returned-and-thrown-handler-errors-use-the-existing-root-wake	12525	stale retired-field expectation	test/seon/schedule_test.clj	schedule_test.clj:383	(= expected-kind (db/q (quote [:find ?kind . :where [_ :seon.error/kind ?kind]]) (clojure.core/deref connection)))
FAIL	seon.schedule-test/returned-and-thrown-handler-errors-use-the-existing-root-wake	12530	stale retired-field expectation	test/seon/schedule_test.clj	schedule_test.clj:383	(= expected-kind (db/q (quote [:find ?kind . :where [_ :seon.error/kind ?kind]]) (clojure.core/deref connection)))
ERROR	seon.cluster.prompt-test/a-budget-larger-than-the-history-composes-the-same-bytes	12547	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/a-held-turn-can-render-without-a-message-trigger	12588	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/a-replay-under-a-selecting-budget-reconstructs-its-own-capture	12627	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/basis-only-transactions-do-not-append-history	12666	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/calibration-uses-the-agents-recent-attempts-and-config-prior	12705	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/identical-context-does-not-depend-on-a-retained-prompt-cache	12746	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/later-evaluations-preserve-the-opening-history	12785	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/prompt-prices-the-exact-retained-history	12824	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/provider-calibration-reports-over-budget-without-refusing	12863	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/the-prompt-budget-selects-and-still-reports-its-verdict	12904	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
ERROR	seon.cluster.prompt-test/unobserved-messages-do-not-rewrite-stored-history	12943	step-1 caller custody; corrected	src/seon/turn.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.turn/disposition refused projection at []: expected a value satisfying should be a map, got nil. Fix: Supply a value satisfying should be a map at []. Called from seon.turn (turn.clj:4488).
